issuer_id,sector,year,from_rating,to_rating,upgraded,downgraded,defaulted,notches_moved,from_score,to_score,calculated_notches_moved,rating_transition_type
I00780,Consumer,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I00781,Industrials,2023,BB,B,0,1,0,1,3,2,-1,downgrade
I00782,Telecom,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00783,Utilities,2023,BB,B,0,1,0,1,3,2,-1,downgrade
I00784,Financials,2023,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00785,Consumer,2023,B,B,0,0,0,0,2,2,0,unchanged
I00786,Healthcare,2023,AAA,AAA,0,0,0,0,7,7,0,unchanged
I00787,Industrials,2023,A,A,0,0,0,0,5,5,0,unchanged
I00789,Utilities,2023,A,A,0,0,0,0,5,5,0,unchanged
I00790,Retail,2023,B,B,0,0,0,0,2,2,0,unchanged
I00791,Energy,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I00792,Real_Estate,2023,A,A,0,0,0,0,5,5,0,unchanged
I00793,Consumer,2023,A,A,0,0,0,0,5,5,0,unchanged
I00794,Energy,2023,BB,B,0,1,0,1,3,2,-1,downgrade
I00795,Consumer,2023,A,A,0,0,0,0,5,5,0,unchanged
I00797,Telecom,2023,B,B,0,0,0,0,2,2,0,unchanged
I00798,Consumer,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00799,Industrials,2023,A,A,0,0,0,0,5,5,0,unchanged
I00800,Real_Estate,2023,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00801,Telecom,2023,A,A,0,0,0,0,5,5,0,unchanged
I00802,Industrials,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00803,Retail,2023,A,A,0,0,0,0,5,5,0,unchanged
I00804,Healthcare,2023,A,A,0,0,0,0,5,5,0,unchanged
I00807,Consumer,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I00808,Energy,2023,A,A,0,0,0,0,5,5,0,unchanged
I00809,Healthcare,2023,A,A,0,0,0,0,5,5,0,unchanged
I00811,Telecom,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00812,Utilities,2023,A,A,0,0,0,0,5,5,0,unchanged
I00813,Real_Estate,2023,A,A,0,0,0,0,5,5,0,unchanged
I00814,Financials,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00818,Real_Estate,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I00819,Real_Estate,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00820,Real_Estate,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I00821,Consumer,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00822,Consumer,2023,A,A,0,0,0,0,5,5,0,unchanged
I00823,Consumer,2023,AA,D,0,0,1,6,6,0,-6,default
I00824,Consumer,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I00826,Energy,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I00828,Consumer,2023,A,A,0,0,0,0,5,5,0,unchanged
I00830,Financials,2023,B,B,0,0,0,0,2,2,0,unchanged
I00831,Consumer,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00832,Telecom,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00833,Real_Estate,2023,A,A,0,0,0,0,5,5,0,unchanged
I00834,Industrials,2023,AAA,AAA,0,0,0,0,7,7,0,unchanged
I00835,Telecom,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I00836,Financials,2023,A,A,0,0,0,0,5,5,0,unchanged
I00837,Utilities,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I00838,Financials,2023,A,A,0,0,0,0,5,5,0,unchanged
I00839,Energy,2023,A,A,0,0,0,0,5,5,0,unchanged
I00840,Industrials,2023,B,B,0,0,0,0,2,2,0,unchanged
I00841,Industrials,2023,B,B,0,0,0,0,2,2,0,unchanged
I00842,Retail,2023,AAA,AAA,0,0,0,0,7,7,0,unchanged
I00843,Industrials,2023,A,A,0,0,0,0,5,5,0,unchanged
I00844,Utilities,2023,B,B,0,0,0,0,2,2,0,unchanged
I00845,Industrials,2023,A,A,0,0,0,0,5,5,0,unchanged
I00847,Financials,2023,B,B,0,0,0,0,2,2,0,unchanged
I00850,Utilities,2023,BBB,BB,0,1,0,1,4,3,-1,downgrade
I00851,Industrials,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00853,Retail,2023,A,AA,1,0,0,-1,5,6,1,upgrade
I00854,Financials,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I00855,Financials,2023,A,BBB,0,1,0,1,5,4,-1,downgrade
I00856,Technology,2023,B,B,0,0,0,0,2,2,0,unchanged
I00857,Consumer,2023,BBB,A,1,0,0,-1,4,5,1,upgrade
I00858,Consumer,2023,BBB,BB,0,1,0,1,4,3,-1,downgrade
I00859,Technology,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00860,Real_Estate,2023,B,B,0,0,0,0,2,2,0,unchanged
I00863,Technology,2023,A,A,0,0,0,0,5,5,0,unchanged
I00864,Real_Estate,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00865,Consumer,2023,A,A,0,0,0,0,5,5,0,unchanged
I00866,Utilities,2023,A,A,0,0,0,0,5,5,0,unchanged
I00867,Energy,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00868,Retail,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I00869,Retail,2023,B,D,0,0,1,2,2,0,-2,default
I00870,Energy,2023,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00871,Real_Estate,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00873,Financials,2023,A,A,0,0,0,0,5,5,0,unchanged
I00874,Financials,2023,B,B,0,0,0,0,2,2,0,unchanged
I00875,Industrials,2023,A,A,0,0,0,0,5,5,0,unchanged
I00876,Energy,2023,B,B,0,0,0,0,2,2,0,unchanged
I00877,Real_Estate,2023,B,B,0,0,0,0,2,2,0,unchanged
I00878,Financials,2023,A,A,0,0,0,0,5,5,0,unchanged
I00879,Industrials,2023,A,A,0,0,0,0,5,5,0,unchanged
I00880,Retail,2023,A,A,0,0,0,0,5,5,0,unchanged
I00881,Energy,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I00883,Real_Estate,2023,CCC,B,1,0,0,-1,1,2,1,upgrade
I00884,Telecom,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I00885,Technology,2023,A,A,0,0,0,0,5,5,0,unchanged
I00887,Technology,2023,A,A,0,0,0,0,5,5,0,unchanged
I00888,Technology,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00889,Retail,2023,A,A,0,0,0,0,5,5,0,unchanged
I00890,Energy,2023,A,A,0,0,0,0,5,5,0,unchanged
I00891,Industrials,2023,B,B,0,0,0,0,2,2,0,unchanged
I00892,Energy,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00893,Real_Estate,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I00894,Energy,2023,A,A,0,0,0,0,5,5,0,unchanged
I00895,Real_Estate,2023,B,B,0,0,0,0,2,2,0,unchanged
I00896,Telecom,2023,B,B,0,0,0,0,2,2,0,unchanged
I00897,Real_Estate,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I00898,Retail,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00899,Telecom,2023,B,B,0,0,0,0,2,2,0,unchanged
I00900,Industrials,2023,B,B,0,0,0,0,2,2,0,unchanged
I00902,Healthcare,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00903,Consumer,2023,A,A,0,0,0,0,5,5,0,unchanged
I00906,Financials,2023,B,B,0,0,0,0,2,2,0,unchanged
I00907,Healthcare,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00908,Financials,2023,A,A,0,0,0,0,5,5,0,unchanged
I00909,Telecom,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I00910,Energy,2023,B,B,0,0,0,0,2,2,0,unchanged
I00911,Retail,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I00912,Real_Estate,2023,A,A,0,0,0,0,5,5,0,unchanged
I00913,Industrials,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I00914,Telecom,2023,BB,B,0,1,0,1,3,2,-1,downgrade
I00915,Technology,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I00916,Energy,2023,A,A,0,0,0,0,5,5,0,unchanged
I00917,Industrials,2023,A,A,0,0,0,0,5,5,0,unchanged
I00918,Energy,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00920,Energy,2023,BBB,BB,0,1,0,1,4,3,-1,downgrade
I00921,Financials,2023,A,A,0,0,0,0,5,5,0,unchanged
I00922,Telecom,2023,A,A,0,0,0,0,5,5,0,unchanged
I00923,Consumer,2023,B,B,0,0,0,0,2,2,0,unchanged
I00924,Healthcare,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00925,Utilities,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I00926,Utilities,2023,CCC,BBB,1,0,0,-3,1,4,3,upgrade
I00927,Energy,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00928,Consumer,2023,A,B,0,1,0,3,5,2,-3,downgrade
I00929,Industrials,2023,BB,B,0,1,0,1,3,2,-1,downgrade
I00930,Real_Estate,2023,A,A,0,0,0,0,5,5,0,unchanged
I00931,Technology,2023,B,B,0,0,0,0,2,2,0,unchanged
I00932,Real_Estate,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I00933,Telecom,2023,A,BBB,0,1,0,1,5,4,-1,downgrade
I00934,Telecom,2023,A,A,0,0,0,0,5,5,0,unchanged
I00935,Technology,2023,B,B,0,0,0,0,2,2,0,unchanged
I00936,Energy,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I00937,Industrials,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00938,Telecom,2023,B,B,0,0,0,0,2,2,0,unchanged
I00939,Technology,2023,A,A,0,0,0,0,5,5,0,unchanged
I00940,Financials,2023,A,A,0,0,0,0,5,5,0,unchanged
I00942,Technology,2023,B,B,0,0,0,0,2,2,0,unchanged
I00943,Real_Estate,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I00944,Healthcare,2023,B,B,0,0,0,0,2,2,0,unchanged
I00945,Industrials,2023,A,A,0,0,0,0,5,5,0,unchanged
I00946,Utilities,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00947,Telecom,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I00948,Technology,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I00949,Financials,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I00950,Telecom,2023,B,B,0,0,0,0,2,2,0,unchanged
I00951,Real_Estate,2023,A,A,0,0,0,0,5,5,0,unchanged
I00952,Technology,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00953,Real_Estate,2023,B,D,0,0,1,2,2,0,-2,default
I00954,Healthcare,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I00955,Real_Estate,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00956,Consumer,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I00957,Healthcare,2023,A,A,0,0,0,0,5,5,0,unchanged
I00958,Healthcare,2023,BBB,A,1,0,0,-1,4,5,1,upgrade
I00959,Utilities,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I00960,Industrials,2023,B,B,0,0,0,0,2,2,0,unchanged
I00961,Telecom,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00962,Healthcare,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I00963,Utilities,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00964,Financials,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00965,Consumer,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00966,Healthcare,2023,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00967,Retail,2023,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00968,Healthcare,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00970,Real_Estate,2023,A,A,0,0,0,0,5,5,0,unchanged
I00972,Utilities,2023,B,B,0,0,0,0,2,2,0,unchanged
I00973,Energy,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I00974,Healthcare,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00975,Real_Estate,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00976,Consumer,2023,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00977,Industrials,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I00978,Utilities,2023,A,A,0,0,0,0,5,5,0,unchanged
I00979,Retail,2023,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00980,Financials,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I00981,Financials,2023,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00982,Telecom,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00983,Industrials,2023,A,A,0,0,0,0,5,5,0,unchanged
I00984,Consumer,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I00985,Energy,2023,BBB,A,1,0,0,-1,4,5,1,upgrade
I00986,Industrials,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00987,Healthcare,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I00988,Real_Estate,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I00990,Energy,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I00993,Retail,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00996,Real_Estate,2023,B,B,0,0,0,0,2,2,0,unchanged
I00997,Energy,2023,AAA,AAA,0,0,0,0,7,7,0,unchanged
I00998,Healthcare,2023,A,A,0,0,0,0,5,5,0,unchanged
I01000,Retail,2023,B,B,0,0,0,0,2,2,0,unchanged
I01001,Telecom,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I01004,Financials,2023,A,A,0,0,0,0,5,5,0,unchanged
I01007,Technology,2023,B,D,0,0,1,2,2,0,-2,default
I01008,Retail,2023,B,B,0,0,0,0,2,2,0,unchanged
I01009,Consumer,2023,A,A,0,0,0,0,5,5,0,unchanged
I01010,Energy,2023,A,A,0,0,0,0,5,5,0,unchanged
I01011,Energy,2023,A,A,0,0,0,0,5,5,0,unchanged
I01013,Technology,2023,A,A,0,0,0,0,5,5,0,unchanged
I01014,Healthcare,2023,A,A,0,0,0,0,5,5,0,unchanged
I01015,Energy,2023,A,BB,0,1,0,2,5,3,-2,downgrade
I01016,Consumer,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I01017,Retail,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01018,Healthcare,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I01020,Financials,2023,A,A,0,0,0,0,5,5,0,unchanged
I01021,Utilities,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I01023,Healthcare,2023,BB,B,0,1,0,1,3,2,-1,downgrade
I01024,Technology,2023,A,A,0,0,0,0,5,5,0,unchanged
I01025,Utilities,2023,B,B,0,0,0,0,2,2,0,unchanged
I01027,Real_Estate,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I01029,Utilities,2023,A,A,0,0,0,0,5,5,0,unchanged
I01030,Technology,2023,BB,B,0,1,0,1,3,2,-1,downgrade
I01032,Financials,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01034,Energy,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I01035,Technology,2023,B,B,0,0,0,0,2,2,0,unchanged
I01036,Telecom,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I01038,Real_Estate,2023,A,BBB,0,1,0,1,5,4,-1,downgrade
I01039,Energy,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01040,Telecom,2023,AAA,AAA,0,0,0,0,7,7,0,unchanged
I01041,Telecom,2023,A,A,0,0,0,0,5,5,0,unchanged
I01042,Utilities,2023,A,A,0,0,0,0,5,5,0,unchanged
I01043,Retail,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01044,Telecom,2023,A,A,0,0,0,0,5,5,0,unchanged
I01046,Financials,2023,CCC,D,0,0,1,1,1,0,-1,default
I01047,Consumer,2023,A,A,0,0,0,0,5,5,0,unchanged
I01048,Retail,2023,B,B,0,0,0,0,2,2,0,unchanged
I01049,Retail,2023,A,A,0,0,0,0,5,5,0,unchanged
I01050,Utilities,2023,A,A,0,0,0,0,5,5,0,unchanged
I01051,Retail,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I01053,Retail,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01054,Energy,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I01055,Energy,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I01056,Telecom,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I01057,Energy,2023,B,B,0,0,0,0,2,2,0,unchanged
I01058,Retail,2023,B,B,0,0,0,0,2,2,0,unchanged
I01059,Retail,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01060,Financials,2023,B,B,0,0,0,0,2,2,0,unchanged
I01061,Industrials,2023,BB,BBB,1,0,0,-1,3,4,1,upgrade
I01062,Energy,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01063,Consumer,2023,BB,B,0,1,0,1,3,2,-1,downgrade
I01066,Consumer,2023,A,A,0,0,0,0,5,5,0,unchanged
I01067,Healthcare,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01069,Telecom,2023,A,A,0,0,0,0,5,5,0,unchanged
I01070,Telecom,2023,A,A,0,0,0,0,5,5,0,unchanged
I01071,Retail,2023,BBB,A,1,0,0,-1,4,5,1,upgrade
I01072,Technology,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01073,Real_Estate,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01074,Industrials,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I01075,Energy,2023,B,B,0,0,0,0,2,2,0,unchanged
I01076,Industrials,2023,B,BB,1,0,0,-1,2,3,1,upgrade
I01077,Technology,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01079,Healthcare,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01080,Technology,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I01081,Healthcare,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01082,Technology,2023,A,A,0,0,0,0,5,5,0,unchanged
I01083,Healthcare,2023,A,A,0,0,0,0,5,5,0,unchanged
I01084,Retail,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01085,Consumer,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01086,Industrials,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I01087,Utilities,2023,B,B,0,0,0,0,2,2,0,unchanged
I01088,Real_Estate,2023,B,B,0,0,0,0,2,2,0,unchanged
I01089,Real_Estate,2023,B,B,0,0,0,0,2,2,0,unchanged
I01090,Financials,2023,B,B,0,0,0,0,2,2,0,unchanged
I01091,Consumer,2023,A,A,0,0,0,0,5,5,0,unchanged
I01092,Consumer,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01093,Real_Estate,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01094,Technology,2023,A,A,0,0,0,0,5,5,0,unchanged
I01095,Industrials,2023,A,A,0,0,0,0,5,5,0,unchanged
I01096,Real_Estate,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01097,Healthcare,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I01098,Telecom,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01099,Telecom,2023,BBB,A,1,0,0,-1,4,5,1,upgrade
I01100,Retail,2023,A,A,0,0,0,0,5,5,0,unchanged
I01101,Industrials,2023,B,B,0,0,0,0,2,2,0,unchanged
I01102,Retail,2023,A,AA,1,0,0,-1,5,6,1,upgrade
I01103,Healthcare,2023,AA,A,0,1,0,1,6,5,-1,downgrade
I01105,Technology,2023,BBB,A,1,0,0,-1,4,5,1,upgrade
I01106,Industrials,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I01108,Real_Estate,2023,B,B,0,0,0,0,2,2,0,unchanged
I01109,Industrials,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01110,Energy,2023,A,A,0,0,0,0,5,5,0,unchanged
I01111,Financials,2023,B,BB,1,0,0,-1,2,3,1,upgrade
I01112,Technology,2023,A,AA,1,0,0,-1,5,6,1,upgrade
I01113,Healthcare,2023,CCC,B,1,0,0,-1,1,2,1,upgrade
I01114,Industrials,2023,B,B,0,0,0,0,2,2,0,unchanged
I01115,Telecom,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01116,Real_Estate,2023,CCC,CCC,0,0,0,0,1,1,0,unchanged
I01117,Energy,2023,A,A,0,0,0,0,5,5,0,unchanged
I01118,Consumer,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01119,Retail,2023,B,B,0,0,0,0,2,2,0,unchanged
I01120,Real_Estate,2023,A,A,0,0,0,0,5,5,0,unchanged
I01121,Energy,2023,A,A,0,0,0,0,5,5,0,unchanged
I01124,Energy,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01125,Financials,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01126,Financials,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01127,Industrials,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I01128,Technology,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01129,Retail,2023,BBB,A,1,0,0,-1,4,5,1,upgrade
I01130,Healthcare,2023,BBB,BB,0,1,0,1,4,3,-1,downgrade
I01133,Industrials,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01134,Energy,2023,A,A,0,0,0,0,5,5,0,unchanged
I01135,Energy,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01136,Energy,2023,B,B,0,0,0,0,2,2,0,unchanged
I01137,Telecom,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I01138,Technology,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I01140,Technology,2023,B,B,0,0,0,0,2,2,0,unchanged
I01141,Financials,2023,BBB,A,1,0,0,-1,4,5,1,upgrade
I01142,Financials,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01145,Retail,2023,B,BB,1,0,0,-1,2,3,1,upgrade
I01146,Utilities,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01147,Energy,2023,B,B,0,0,0,0,2,2,0,unchanged
I01149,Utilities,2023,B,B,0,0,0,0,2,2,0,unchanged
I01151,Energy,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01152,Consumer,2023,BBB,BB,0,1,0,1,4,3,-1,downgrade
I01153,Technology,2023,A,A,0,0,0,0,5,5,0,unchanged
I01154,Financials,2023,A,A,0,0,0,0,5,5,0,unchanged
I01155,Financials,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I01156,Energy,2023,A,A,0,0,0,0,5,5,0,unchanged
I01158,Energy,2023,B,B,0,0,0,0,2,2,0,unchanged
I01159,Energy,2023,A,A,0,0,0,0,5,5,0,unchanged
I01162,Industrials,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01163,Utilities,2023,B,D,0,0,1,2,2,0,-2,default
I01164,Retail,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I01165,Real_Estate,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01166,Telecom,2023,B,B,0,0,0,0,2,2,0,unchanged
I01167,Retail,2023,A,A,0,0,0,0,5,5,0,unchanged
I01168,Energy,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I01169,Energy,2023,B,CCC,0,1,0,1,2,1,-1,downgrade
I01170,Utilities,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I01171,Industrials,2023,A,A,0,0,0,0,5,5,0,unchanged
I01172,Industrials,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01174,Utilities,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I01175,Consumer,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01176,Technology,2023,A,A,0,0,0,0,5,5,0,unchanged
I01177,Consumer,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I01178,Financials,2023,A,A,0,0,0,0,5,5,0,unchanged
I01179,Financials,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I01180,Financials,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I01181,Real_Estate,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I01182,Technology,2023,A,A,0,0,0,0,5,5,0,unchanged
I01183,Financials,2023,BB,D,0,0,1,3,3,0,-3,default
I01184,Financials,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01185,Healthcare,2023,A,BBB,0,1,0,1,5,4,-1,downgrade
I01186,Financials,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I01188,Retail,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I01189,Energy,2023,B,B,0,0,0,0,2,2,0,unchanged
I01190,Energy,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I01191,Financials,2023,B,B,0,0,0,0,2,2,0,unchanged
I01193,Healthcare,2023,BB,BBB,1,0,0,-1,3,4,1,upgrade
I01194,Financials,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I01196,Healthcare,2023,B,B,0,0,0,0,2,2,0,unchanged
I01197,Healthcare,2023,AAA,AAA,0,0,0,0,7,7,0,unchanged
I01198,Telecom,2023,B,CCC,0,1,0,1,2,1,-1,downgrade
I01199,Healthcare,2023,A,A,0,0,0,0,5,5,0,unchanged
I01201,Real_Estate,2023,A,A,0,0,0,0,5,5,0,unchanged
I01202,Utilities,2023,B,B,0,0,0,0,2,2,0,unchanged
I01204,Utilities,2023,A,B,0,1,0,3,5,2,-3,downgrade
I01206,Retail,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I01207,Healthcare,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01208,Real_Estate,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01209,Industrials,2023,A,A,0,0,0,0,5,5,0,unchanged
I01210,Energy,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01211,Financials,2023,A,A,0,0,0,0,5,5,0,unchanged
I01212,Technology,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I01213,Healthcare,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I01214,Consumer,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01217,Healthcare,2023,B,B,0,0,0,0,2,2,0,unchanged
I01218,Energy,2023,A,AA,1,0,0,-1,5,6,1,upgrade
I01219,Energy,2023,BB,B,0,1,0,1,3,2,-1,downgrade
I01220,Healthcare,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01222,Technology,2023,A,A,0,0,0,0,5,5,0,unchanged
I01224,Industrials,2023,AAA,AAA,0,0,0,0,7,7,0,unchanged
I01225,Healthcare,2023,AA,AA,0,0,0,0,6,6,0,unchanged
I01227,Financials,2023,A,BBB,0,1,0,1,5,4,-1,downgrade
I01228,Financials,2023,AAA,AAA,0,0,0,0,7,7,0,unchanged
I01229,Technology,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01230,Healthcare,2023,A,A,0,0,0,0,5,5,0,unchanged
I01231,Energy,2023,BB,BB,0,0,0,0,3,3,0,unchanged
I01233,Utilities,2023,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01235,Real_Estate,2023,B,B,0,0,0,0,2,2,0,unchanged
I01236,Telecom,2023,BBB,A,1,0,0,-1,4,5,1,upgrade
I01238,Retail,2023,A,A,0,0,0,0,5,5,0,unchanged
I01239,Energy,2023,B,B,0,0,0,0,2,2,0,unchanged
